username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-05-06 17:10,0,0,"As #ArnabIsBack there's no place in this country for these #PakistanKeDalal where they cn hide.He's gonna expose ech n evry anti nationalist",,,#ArnabIsBack #PakistanKeDalal,"860821449208090624",https://twitter.com/EngineerVella/status/860821449208090624
,2017-05-06 17:09,0,0,"Ads on the channel on the very day of launch. Shows the power of Brand #Arnab @republic #ArnabIsBack",,@republic,#Arnab #ArnabIsBack,"860821232115097600",https://twitter.com/An_Sahn/status/860821232115097600
,2017-05-06 17:07,0,1,"ओसामा भक्त बिहार पर इतने शांत क्यू है कुछ बोलो सुशासन पर भी #lalutapeexposed #ArnabIsBack",,,#lalutapeexposed #ArnabIsBack,"860820783530000385",https://twitter.com/deep_manideep/status/860820783530000385
,2017-05-06 17:06,0,2,"He is the one who makes me want to watch news #arnabgoswami #republictv #ArnabIsBack #arnablive #ArnabReturns pic.twitter.com/LayhUbibLH",,,#arnabgoswami #republictv #ArnabIsBack #arnablive #ArnabReturns,"860820605385494528",https://twitter.com/youdle/status/860820605385494528
,2017-05-06 17:06,0,1,"Even before #AdaeshLiberals could recover from the success of #Bahubali2 , #Republic hits them even more harder... #ArnabIsBack",,,#AdaeshLiberals #Bahubali2 #Republic #ArnabIsBack,"860820439177633792",https://twitter.com/v_himavanth/status/860820439177633792
,2017-05-06 17:05,0,1,"जल्द ही अर्णव की 7 पुश्तों के जातिगत चरित्र का खुलासा सुनने के लिए तैयार रहिए। कोई तो 'पवित्र धागे' के तार जोडऩे में लगा होगा #ArnabIsBack",,,#ArnabIsBack,"860820334286487553",https://twitter.com/pranavsirohi/status/860820334286487553
,2017-05-06 17:01,0,0,"Somebody has done his homework really well. First story Lalu exposed. Many more down the pipeline. Nowhere to escape. #Arnabisback #Republic",,,#Arnabisback #Republic,"860819254005739520",https://twitter.com/EngineerVella/status/860819254005739520
,2017-05-06 17:01,199,159,"और आजसे #republic का जलवा शुरू होगया लालू के #lalutapeexposed भंडाफोड़ से Welcome @republic , Arnab Goswami #ArnabIsBack #May6WithArnab pic.twitter.com/G592a7bDQk",,@republic,#republic #lalutapeexposed #ArnabIsBack #May6WithArnab,"860819200037732352",https://twitter.com/nirbhaisingh07/status/860819200037732352
,2017-05-06 16:59,4,9,"ಅರ್ನಬ್ ಈಸ್ ಬ್ಯಾಕ್ | ರಿಪಬ್ಲಿಕ್ ಚಾನೆಲ್ ನಿಮ್ಮ ಮುಂದೆ. ವೀಕ್ಷಿಸಿ ಇಂದು ರಾತ್ರಿ 8ಕ್ಕೆ @republic #ArnabIsBack pic.twitter.com/GZ3EdvpRqw",,@republic,#ArnabIsBack,"860818772352880640",https://twitter.com/suvarnanewstv/status/860818772352880640
,2017-05-06 16:54,1,1,"Making republic available on your platform is a master stroke team @hotstartweets #Republic #republictv #republictvnowlive #ArnabIsBack",,@hotstartweets,#Republic #republictv #republictvnowlive #ArnabIsBack,"860817611151495168",https://twitter.com/krtik85/status/860817611151495168
,2017-05-06 16:52,0,1,"Aur @TheQuint ke office se kuch jalne ki badboo aa rahi hai #republictv #ArnabIsBack pic.twitter.com/px9XMCYVZG",,@TheQuint,#republictv #ArnabIsBack,"860817153565618176",https://twitter.com/BrahmaUbaach/status/860817153565618176
,2017-05-06 16:50,0,0,"big political impact on inauguration day. Good work #ArnabGoswami #ArnabIsBack",,,#ArnabGoswami #ArnabIsBack,"860816492119511040",https://twitter.com/girisum/status/860816492119511040
,2017-05-06 16:49,2,2,"Now the nation wants to know 'Why #Arnab gave Lalu bali?' on day one of #RepublicTV @RepublicTV_IN #ArnabIsBack #NationWantsToKnow",,@RepublicTV_IN,#Arnab #RepublicTV #ArnabIsBack #NationWantsToKnow,"860816266336063488",https://twitter.com/atalbihari/status/860816266336063488
,2017-05-06 16:40,0,0,"Good Luck @republic a new dawn of journalism in India. #ArnabIsBack",,@republic,#ArnabIsBack,"860814142822903808",https://twitter.com/Raisina_Hill/status/860814142822903808
,2017-05-06 16:38,2,7,"अर्णब का चैनल 3 नामों के साथ लॉन्च हुआ. नॉर्मल लोगों के लिए @republic समर्थकों के लिए RepubLIKE और विरोधियों के लिए RepubLICK. #ArnabIsBack",,@republic,#ArnabIsBack,"860813399202177024",https://twitter.com/fakeafwah/status/860813399202177024
,2017-05-06 16:31,0,2,"That's why nation was eagerly waiting for ur comeback. #lalutapexposed #republic #arnabisback #kudos",,,#lalutapexposed #republic #arnabisback #kudos,"860811846948802561",https://twitter.com/Himshikha_09/status/860811846948802561
,2017-05-06 16:30,0,1,"Afraid of competition from the "Don" @bsindia ? #Arnab #ArnabIsBack #Republic #RepublicTV http://www. business-standard.com/article/curren t-affairs/arnab-goswami-s-republic-launched-twitter-says-don-is-back-laluexposed-117050600295_1.html …",,@bsindia,#Arnab #ArnabIsBack #Republic #RepublicTV,"860811430194540544",https://twitter.com/_neeraj1/status/860811430194540544
,2017-05-06 16:27,2,0,"The 'Empty Chair' is back! #ArnabIsBack https:// twitter.com/republic/statu s/860782595058966528 …",,,#ArnabIsBack,"860810657750437888",https://twitter.com/F_For_Funny/status/860810657750437888
,2017-05-06 16:20,0,0,"There is this old strategy. If u want to get attention abuse the superstar. @tehseenp is doing same. Never heard of him before. #ArnabIsBack",,@tehseenp,#ArnabIsBack,"860809047150387200",https://twitter.com/beraAvishek/status/860809047150387200
,2017-05-06 16:08,1,1,"जंगली शेर वापिस आ गया है जो गीदड़ खाली जंगल मे घूमने निकल पड़े थे वापिस अपने घरों में जाकर दुबक जाए ! #हर_हर_महादेव #Republic #ArnabIsBack pic.twitter.com/KF3PuiohF5",,,#हर_हर_मह #Republic #ArnabIsBack,"860806089910210560",https://twitter.com/BhagvaBahubali/status/860806089910210560
,2017-05-06 16:05,0,0,"மொத நாள்ல இருந்தேவா? இந்தாளு அர்நாப் க்கு இறக்கமே இல்லப்பா. #ArnabIsBack https:// twitter.com/republic/statu s/860782595058966528 …",,,#ArnabIsBack,"860805195621699585",https://twitter.com/MaruMuruga/status/860805195621699585
,2017-05-06 15:58,0,1,"Arnab ki wapsi se sabse jayda dukhi Kon Hai ?? #May6WithArnab #RepublicTV #ArnabGoswami #Lalu #ArnabIsBack #Republic",,,#May6WithArnab #RepublicTV #ArnabGoswami #Lalu #ArnabIsBack #Republic,"860803327898136576",https://twitter.com/Kheyali_Nawab/status/860803327898136576
,2017-05-06 15:56,0,0,"#RepublicTV Good to see Arnab Back with a Bang. #republictv #ArnabIsBack",,,#RepublicTV #republictv #ArnabIsBack,"860802833398079491",https://twitter.com/SujoySanyal/status/860802833398079491
,2017-05-06 15:55,1,1,"#BeerBellyBarkha #lalutapeexposed #republictv #LaluTape #Lalu #NDTVLeadStory #NDTVNewsBeeps #NDTVLeadStory #ArnabIsBack #Republic #Bahubali2 pic.twitter.com/JsEoVCvKe7",,,#BeerBellyBarkha #lalutapeexposed #republictv #LaluTape #Lalu #NDTVLeadStory #NDTVNewsBeeps #NDTVLeadStory #ArnabIsBack #Republic #Bahubali2,"860802793069740032",https://twitter.com/skrgoel/status/860802793069740032
,2017-05-06 15:54,0,4,"I haven't​ even subscribe to #republictv yet and I can hear him. #ArnabIsBack",,,#republictv #ArnabIsBack,"860802399841259520",https://twitter.com/mjtarun/status/860802399841259520
,2017-05-06 15:48,0,0,"#RepublicTV Fearless reporting is what we missed in last 6months #ArnabIsBack",,,#RepublicTV #ArnabIsBack,"860801020905086976",https://twitter.com/sadrani17/status/860801020905086976
,2017-05-06 15:48,0,0,"SHAHBUDDIN: SP to khatam hai... ARNAB: vo to khtam ab RJD bhi khatam.. #LaluTapeExpose #Republic #republictv #ArnabIsBack #ArnabReturns",,,#LaluTapeExpose #Republic #republictv #ArnabIsBack #ArnabReturns,"860801018165997568",https://twitter.com/AnandBhadoria/status/860801018165997568
,2017-05-06 15:47,0,0,"How Is Barkha , Rajdeep And Various Other Anti's Seeing The World Today #ArnabIsBack #RepublicTV #May6WithArnab pic.twitter.com/A76Yiu9RfV",,,#ArnabIsBack #RepublicTV #May6WithArnab,"860800668143112193",https://twitter.com/sharmasoumy/status/860800668143112193
,2017-05-06 15:44,0,0,"Tough days for corrupt politicians and compromising media has just begun #ArnabIsBack With Republic #republictv #May6WithArnab https:// twitter.com/republic/statu s/860782595058966528 …",,,#ArnabIsBack #republictv #May6WithArnab,"860799934509051904",https://twitter.com/HereIsPranav/status/860799934509051904
,2017-05-06 15:44,0,0,"You may love him or hate him, but u cant ignore him! #ArnabIsBack @republic let's bring back the news that matters! #republictvnowlive",,@republic,#ArnabIsBack #republictvnowlive,"860799908789592064",https://twitter.com/soumikisthename/status/860799908789592064
,2017-05-06 15:41,0,0,"How would you rate Arnab's first day? #LaluTapeExposed #LaluTapeExpose #RepublicLiveSoon #republictv #ArnabIsBack #ArnabWithYouSoon",,,#LaluTapeExposed #LaluTapeExpose #RepublicLiveSoon #republictv #ArnabIsBack #ArnabWithYouSoon,"860799275214622720",https://twitter.com/krtik85/status/860799275214622720
,2017-05-06 15:40,27,13,"#Republic #ArnabIsBack First ball and its Six by Arnab..!! pic.twitter.com/jxMln2PWT4",,,#Republic #ArnabIsBack,"860798939934711808",https://twitter.com/parthshastriji/status/860798939934711808
,2017-05-06 15:37,2,11,"Men - Aao kabhi Haveli Pe. Legends - Aao kabhi Republic pe. @republic #RepublicTv #May6WithArnab #ArnabIsBack",,@republic,#RepublicTv #May6WithArnab #ArnabIsBack,"860798241205571584",https://twitter.com/prernabhardwaj_/status/860798241205571584
,2017-05-06 15:36,0,1,"What a launch of @republic with #LaluTapeExposed . #ArnabIsBack and how. Severe earthquake in #Indian political scene. @AdityaRajKaul https:// twitter.com/republic/statu s/860738070273863680 …",,@republic @AdityaRajKaul,#LaluTapeExposed #ArnabIsBack #Indian,"860798021327618049",https://twitter.com/justnlawless/status/860798021327618049
,2017-05-06 15:35,0,1,"फाँड़ गटना किसे कहते है… #May6WithArnab #ArnabIsBack @JhaSanjay "डर" कहते है इसे हमने कभीना कहा के #₹ndtv पाक काहै इसे बोयकोट करते है https:// twitter.com/jhasanjay/stat us/860783683783061505 …",,@JhaSanjay,#May6WithArnab #ArnabIsBack #,"860797635128635397",https://twitter.com/o2amber/status/860797635128635397
,2017-05-06 15:35,2,8,"#ArnabIsBack & with a BANG. #Lalu tapes #lalutapeexposed #Republic starts on an ominous note for some.",,,#ArnabIsBack #Lalu #lalutapeexposed #Republic,"860797624273731585",https://twitter.com/Shubha_Sarma/status/860797624273731585
,2017-05-06 15:35,0,1,"@Arnabunofficial welcome back of media #arnabgoswami #ArnabIsBack",,@Arnabunofficial,#arnabgoswami #ArnabIsBack,"860797613913899009",https://twitter.com/Mehta2984/status/860797613913899009
,2017-05-06 15:34,0,4,"#ArnabIsBack Unfollowed all news channels and following only @republic Congratulations and wish you all success Team #Republic",,@republic,#ArnabIsBack #Republic,"860797322623680512",https://twitter.com/RamkiXLRI/status/860797322623680512
,2017-05-06 15:33,2,3,"₹950करोड़ के चाराघोटाले के आरोपी की पोल #ArnabIsBack ने आज अपने चैनल पे खोल दी। इनके समय #BiharKaCMShahabuddin था pic.twitter.com/9THDf3vsxH",,,#ArnabIsBack #BiharKaCMShahabuddin,"860797269687373824",https://twitter.com/RameshS37334694/status/860797269687373824
,2017-05-06 15:33,0,0,"Hahahaha.. @republic that's almost true if not exactly.. #Republic #ArnabIsBack https:// twitter.com/Atheist_Krishn a/status/860776626476294144 …",,@republic,#Republic #ArnabIsBack,"860797103009918976",https://twitter.com/ChefPrakz/status/860797103009918976
,2017-05-06 15:33,0,0,"#republictv #lalutapeexposed #ArnabIsBack only create account to support investigative journalism pic.twitter.com/Xmji1Cg5aE",,,#republictv #lalutapeexposed #ArnabIsBack,"860797088808022017",https://twitter.com/Smitdante666/status/860797088808022017
,2017-05-06 15:28,0,3,"It's only 5 hours since #Republic launch and twitter already has more than 3 trends because of #ArnabGoswami #ArnabIsBack",,,#Republic #ArnabGoswami #ArnabIsBack,"860795985882001409",https://twitter.com/iNIMISH/status/860795985882001409
,2017-05-06 15:26,0,1,"Will @republic be real journalists and ask Qs on this news from Cong BJP or HIDE AS THEIR PAID PR AGENTS ?? #republictv #ArnabIsBack pic.twitter.com/BJTpMde1dO",,@republic,#republictv #ArnabIsBack,"860795436604547072",https://twitter.com/pg494/status/860795436604547072
,2017-05-06 15:26,0,0,"First the public wanted to know, now the REpublic wants to know #ArnabIsBack #Republic",,,#ArnabIsBack #Republic,"860795362574991360",https://twitter.com/TeaeMKay/status/860795362574991360
,2017-05-06 15:26,0,1,"@BDUTT @RanaAyyub abe aaj chup kyu ho father of all journos is back #republictv #lalutapeexposed #ArnabIsBack",,@BDUTT @RanaAyyub,#republictv #lalutapeexposed #ArnabIsBack,"860795338277494784",https://twitter.com/rishab446/status/860795338277494784
,2017-05-06 15:24,2,1,"Corrupt & sick minds have now started politicizing #RepublicTV . This won't help. All scams will be exposed. #ArnabIsBack https:// twitter.com/JhaSanjay/stat us/860783683783061505 …",,,#RepublicTV #ArnabIsBack,"860794789977092096",https://twitter.com/_progyadeep_/status/860794789977092096
,2017-05-06 15:22,40,38,"Who cares! Nation wil boycott & block Congress sponsored Sickular TV Channels,showing fake news & hv no guts to expose Netas. #ArnabIsBack https:// twitter.com/JhaSanjay/stat us/860783683783061505 …",,,#ArnabIsBack,"860794423336030208",https://twitter.com/SwetaSinghSinha/status/860794423336030208
,2017-05-06 15:21,0,1,"Opportunity to wipe out that vermin Lalu and his ilk across party lines. We need politicians who put India first. #Republic #ArnabIsBack",,,#Republic #ArnabIsBack,"860794081571610624",https://twitter.com/SamyDatta/status/860794081571610624
,2017-05-06 15:17,0,0,"#ArnabIsBack #May6WithArnab is already a super hit... #LaluTapExposed #Criminal #CharaChor helping Shahbuddin",,,#ArnabIsBack #May6WithArnab #LaluTapExposed #Criminal #CharaChor,"860793087739576321",https://twitter.com/dr_padhi/status/860793087739576321
,2017-05-06 15:16,0,0,"Back with a bang #ArnabIsBack @republic make India proud, expose corrupt politicians and dishonest people, News=Republic,Change in the Air.",,@republic,#ArnabIsBack,"860792984421388288",https://twitter.com/suren_13/status/860792984421388288
,2017-05-06 15:15,4,12,"Kind Attn Team @republic There is some serious problem with your sound system. Pls look into it. voice quality is very poor. #ArnabIsBack",,@republic,#ArnabIsBack,"860792696134402048",https://twitter.com/RamkiXLRI/status/860792696134402048
,2017-05-06 15:15,0,0,"Arnab face off Bihar political condition on first day with launch of republic Lalu down the under.. #Arnabisback #Republic",,,#Arnabisback #Republic,"860792591515885568",https://twitter.com/Mayank_Dalwadi/status/860792591515885568
,2017-05-06 15:12,0,0,"Finally @laluprasadrjd exposed on tape by much awaited #ArnabIsBack with his News Channel #republictvnowlive",,@laluprasadrjd,#ArnabIsBack #republictvnowlive,"860791986911096832",https://twitter.com/sujithkumarbala/status/860791986911096832
,2017-05-06 15:12,0,0,"Arnab Goswami is back with a bang. @republic starts day 1 with an expose on lalu yadav. High hopes from #republictv #Republic #ArnabIsBack pic.twitter.com/n1XGRWaYJU",,@republic,#republictv #Republic #ArnabIsBack,"860791926081163265",https://twitter.com/swapnieljoshi/status/860791926081163265
,2017-05-06 15:12,0,1,"Y people fight over YouTube Comments?? crazy it is Nation wants to know #ArnabIsBack #Republic #May6WithArnab #youtube #crazy",,,#ArnabIsBack #Republic #May6WithArnab #youtube #crazy,"860791773924392960",https://twitter.com/NitishKalia/status/860791773924392960
,2017-05-06 15:11,1,0,"भाई हो या चारा, लालू यादव सबको प्यारा http:// bit.ly/2Lalu-attacked -arnab … #May6WithArnab #republictv #PakistanKeDalal Lalu & Nithish Kumar #ArnabIsBack",,,#May6WithArnab #republictv #PakistanKeDalal #ArnabIsBack,"860791703011299328",https://twitter.com/therubbishkumar/status/860791703011299328
,2017-05-06 15:11,0,0,"@republic Next big issues to take up 1. Our corrupt judges and judiciary. 2. Innocents locked up in Jail. #Republic #ArnabIsBack",,@republic,#Republic #ArnabIsBack,"860791655166746624",https://twitter.com/NuisanceTv/status/860791655166746624
,2017-05-06 15:09,0,1,"G.K Question for next generation! Who was the first empty chair on Republic? Answer #ArnabIsBack #republictv #lalutapeexposed https:// twitter.com/republic/statu s/860782595058966528 …",,,#ArnabIsBack #republictv #lalutapeexposed,"860791139884040192",https://twitter.com/tusharshroff1/status/860791139884040192
,2017-05-06 15:07,172,87,"₹950करोड़ के चाराघोटाले के आरोपी की पोल #ArnabIsBack ने आज अपने चैनल पे खोल दी। इनके समय #BiharKaCMShahabuddin था ये बात ऑडियो से स्पष्ट है pic.twitter.com/nErIFfmRwn",,,#ArnabIsBack #BiharKaCMShahabuddin,"860790577771798529",https://twitter.com/Mishrarishi1997/status/860790577771798529
,2017-05-06 15:06,0,0,"He z remarkable in his professional; he always affirms wt he has 2 say; he z an even handed prsn i hv evr sn. He z none odr dan #ArnabIsBack pic.twitter.com/4LasI85Avn",,,#ArnabIsBack,"860790455184838657",https://twitter.com/im_suvendu/status/860790455184838657
,2017-05-06 15:06,1,4,"And he is back! #ArnabIsBack #May6WithArnab #republictv pic.twitter.com/Pp9N7BW5y2",,,#ArnabIsBack #May6WithArnab #republictv,"860790424600006658",https://twitter.com/DEVenDrapai/status/860790424600006658
,2017-05-06 15:04,7,34,"#LaluTapeExposed #May6WithArnab #ArnabIsBack #MakeIndiaGreatAgain #MVT15M pic.twitter.com/sIyn0XtEO0",,,#LaluTapeExposed #May6WithArnab #ArnabIsBack #MakeIndiaGreatAgain #MVT15M,"860789815318544384",https://twitter.com/myvotetoday/status/860789815318544384
,2017-05-06 15:03,1,0,""Maha-thug-bandhan", brought to you by @republic , while some chose to not tell us about it. #ArnabIsBack",,@republic,#ArnabIsBack,"860789502192865281",https://twitter.com/vyangyanik/status/860789502192865281
,2017-05-06 14:59,161,141,"#ArnabIsBack R.I.P Other News Channels #Republic pic.twitter.com/A2Eho88ptS",,,#ArnabIsBack #Republic,"860788704662749184",https://twitter.com/HARDIKBHAVSAR10/status/860788704662749184
,2017-05-06 14:52,0,0,"@republic kudos to d team fr telecasting mother of all news on its very first launching day.. @AdityaRajKaul #LaluTapeExposed #ArnabIsBack",,@republic @AdityaRajKaul,#LaluTapeExposed #ArnabIsBack,"860786913044602881",https://twitter.com/SunnyThusoo1/status/860786913044602881
,2017-05-06 14:50,13,42,"#LaluExposed Tapes are from April 2016. The reporter moved studio to studio but none put it on air. .. then Comes @republic #ArnabIsBack",,@republic,#LaluExposed #ArnabIsBack,"860786215179759617",https://twitter.com/eparitosh/status/860786215179759617
,2017-05-06 14:48,1,3,"#ArnabIsBack #arnabgoswami @republic news channel is now available on channel 771 @DishTV_India Thanks Dishtv.. https:// twitter.com/dishtv_india/s tatus/860781717795123200 …",,@republic @DishTV_India,#ArnabIsBack #arnabgoswami,"860785856860368896",https://twitter.com/RamkiXLRI/status/860785856860368896
,2017-05-06 14:36,0,0,"@republic THE COLORS HURING MY EYES... PLS MAKE visuals PLEASANT & eye friendly. TOO MUCH RED, like me 1000s wud agree vt me #ArnabIsBack pic.twitter.com/LpJTI0gvyO",,@republic,#ArnabIsBack,"860782863020683264",https://twitter.com/cricket4india/status/860782863020683264
,2017-05-06 14:34,2,1,"आते ही तीसरे मोर्चे के चौथे में लग गया #अर्नब #arnabgoswami #ArnabIsBack #Republic #republictv #May6WithArnab #PakistanKeDalal",,,#अर #arnabgoswami #ArnabIsBack #Republic #republictv #May6WithArnab #PakistanKeDalal,"860782238518185984",https://twitter.com/AnilSoharu/status/860782238518185984
,2017-05-06 14:32,0,0,"Aaj to lalu- nitish ka #talaq kar hi denge #ArnabIsBack pic.twitter.com/Ve99k8knGz",,,#talaq #ArnabIsBack,"860781761273491456",https://twitter.com/SBanubakode/status/860781761273491456
,2017-05-06 14:31,0,0,"Getting @republic on @hotstartweets is best update of the day ! #hotstar #republictv #arnabgoswami #ArnabIsBack",,@republic @hotstartweets,#hotstar #republictv #arnabgoswami #ArnabIsBack,"860781623968661504",https://twitter.com/Purav_Mehta/status/860781623968661504
,2017-05-06 14:31,0,0,"Best wishes to @republic TV. Pls show us useful news not just like other Indian News channels & save journalism. #ArnabIsBack #RepublicTV",,@republic,#ArnabIsBack #RepublicTV,"860781623549333505",https://twitter.com/Iharik/status/860781623549333505
,2017-05-06 14:30,0,0,"#ArnabIsBack #May6WithArnab #Republic #LaluTapeExposed #Day1 https:// twitter.com/AdityaRajKaul/ status/860660313166757890 …",,,#ArnabIsBack #May6WithArnab #Republic #LaluTapeExposed #Day1,"860781211496497152",https://twitter.com/jzfdav/status/860781211496497152
,2017-05-06 14:26,0,1,"Aur ye laga sixer!!! What a great start of ur new venture @republic #ArnabIsBack #republictv #LaluTapExposed",,@republic,#ArnabIsBack #republictv #LaluTapExposed,"860780399764455424",https://twitter.com/vikas_ch/status/860780399764455424
,2017-05-06 14:26,0,0,"तीसरे मोर्चे की अंतिम संस्कार आज ही हो गयी. #ArnabIsBack #republictv pic.twitter.com/mZABFaUZHd",,,#ArnabIsBack #republictv,"860780319506661376",https://twitter.com/Grumpy_Gandhi/status/860780319506661376
,2017-05-06 14:25,1,1,"Lalu's game over.. #republictv exposed . #ArnabIsBack",,,#republictv #ArnabIsBack,"860780093802676226",https://twitter.com/pramosaklani/status/860780093802676226
,2017-05-06 14:25,0,0,"#RepublicTv #ArnabIsBack #LOL https:// twitter.com/iam_tejask/sta tus/860726077848784896 …",,,#RepublicTv #ArnabIsBack #LOL,"860779989133701120",https://twitter.com/jzfdav/status/860779989133701120
,2017-05-06 14:24,1,0,"#ArnabBahubali #ArnabIsBack #May6WithArnab #republictv #Bahubali2 pic.twitter.com/g6mxmLo5zf",,,#ArnabBahubali #ArnabIsBack #May6WithArnab #republictv #Bahubali2,"860779825769971713",https://twitter.com/PrasadKarwa/status/860779825769971713
,2017-05-06 14:23,0,0,"The time has come. The man with the flaming tongue is back #May6WithArnab #ArnabIsBack #Republic",,,#May6WithArnab #ArnabIsBack #Republic,"860779427780866050",https://twitter.com/shannu_Dilwali/status/860779427780866050
,2017-05-06 14:22,0,1,"He is back with a bang #republictv #ArnabIsBack #Saturday #lalutapeexposed pic.twitter.com/TGvlxMm7uZ",,,#republictv #ArnabIsBack #Saturday #lalutapeexposed,"860779207206588416",https://twitter.com/imganeshsuthar/status/860779207206588416
,2017-05-06 14:21,2,4,"Pakistan's migraine is back #ArnabIsBack #May6WithArnab",,,#ArnabIsBack #May6WithArnab,"860778944865468416",https://twitter.com/amardeep_111/status/860778944865468416
,2017-05-06 14:20,0,0,"#ArnabIsBack ..my best wishes to republic. pic.twitter.com/8IhIjzlJ3P",,,#ArnabIsBack,"860778781094686721",https://twitter.com/palash_akhom/status/860778781094686721
,2017-05-06 14:19,0,0,"@ArnabG_official is back #republictv #ArnabIsBack #May6WithArnab An Assamese Tiger is Back with Attitude. Nation wants to Know Again from U pic.twitter.com/o4gNVdChKm",,@ArnabG_official,#republictv #ArnabIsBack #May6WithArnab,"860778603692212224",https://twitter.com/AustinMunna/status/860778603692212224
,2017-05-06 14:19,1,0,"Woooooooh...!!!! #Republic #ArnabIsBack and how?? With a bang gr8 debut #arnab",,,#Republic #ArnabIsBack #arnab,"860778590245441536",https://twitter.com/rjvlm234/status/860778590245441536
,2017-05-06 14:19,0,0,"Yo #Arnab Bhai, #BelcomeWack ; I see you now... @laluprasadrjd toh gaya to GAYA #BhodiTree ke neeche #ArnabIsBack #LaluTapeExposed pic.twitter.com/b5bKvC4PME",,@laluprasadrjd,#Arnab #BelcomeWack #BhodiTree #ArnabIsBack #LaluTapeExposed,"860778570536411136",https://twitter.com/cricket4india/status/860778570536411136
,2017-05-06 14:17,1,1,"#republictv #ArnabIsBack @ChoorranBaba Lo and behold..fatted calf.Welcome arnab goswmi with new face of debating style with same gratitude",,@ChoorranBaba,#republictv #ArnabIsBack,"860777911279865857",https://twitter.com/iamdheeresh/status/860777911279865857
,2017-05-06 14:16,0,0,"#lalutapeexposed #republictv #ArnabIsBack what a comeback but sadly the corrupts will still survive with words like it's a political agenda",,,#lalutapeexposed #republictv #ArnabIsBack,"860777697525596160",https://twitter.com/6d44cfce2e604ac/status/860777697525596160
,2017-05-06 14:14,0,0,"#republictv #LaluTapeExposed #ArnabIsBack & back with bang! So B careful politician & corrupts! If he ask #NationWantsToKnow we r wth him!",,,#republictv #LaluTapeExposed #ArnabIsBack #NationWantsToKnow,"860777327566966786",https://twitter.com/Bikash__Sarma/status/860777327566966786
,2017-05-06 14:14,1,0,"#LaluTapeExposed #ArnabIsBack #arnabgoswami #republictv #republictvnowlive It is time for Nitish Kumar to take a call & get disassociated",,,#LaluTapeExposed #ArnabIsBack #arnabgoswami #republictv #republictvnowlive,"860777314149445632",https://twitter.com/gurujitweets/status/860777314149445632
,2017-05-06 14:14,1,2,"Somewhere at 7,LKM @narendramodi is having a good laugh. 6 in first ball.Be unbiased as always. #Republic #ArnabIsBack #May6WithArnab",,@narendramodi,#Republic #ArnabIsBack #May6WithArnab,"860777267139452928",https://twitter.com/iam_ARaj/status/860777267139452928
,2017-05-06 14:13,0,0,"#height of #Insecurity n #intolerance #presstitutes #AssOnFire @republic #Presstitutes are already #jealous of you #ArnabIsBack https:// twitter.com/vinaydokania/s tatus/860455547409227776 …",,@republic,#height #Insecurity #intolerance #presstitutes #AssOnFire #Presstitutes #jealous #ArnabIsBack,"860777011677061120",https://twitter.com/Amitesh__Mishra/status/860777011677061120
,2017-05-06 14:12,0,2,"The voices of "The Nation wants to known" is back !!! #ArnabIsBack #ArnabReturns #ArnabGoswami",,,#ArnabIsBack #ArnabReturns #ArnabGoswami,"860776874821025793",https://twitter.com/MohamedAsfar12/status/860776874821025793
,2017-05-06 14:11,0,0,"YOU KNOW WHO is back with a bang.. Bang Bang!! All the best @republic #May6WithArnab #ArnabIsBack",,@republic,#May6WithArnab #ArnabIsBack,"860776469110370304",https://twitter.com/abh7nav/status/860776469110370304
,2017-05-06 14:10,0,0,"#ArnabIsBack you took all times now reporter to @republic so what about @TimesNow RIP??",,@republic @TimesNow,#ArnabIsBack,"860776335945469952",https://twitter.com/pradeep972/status/860776335945469952
,2017-05-06 14:10,0,1,"#ArnabIsBack on #republictv with great expose of one of the biggest ghotalewaz @laluprasadrjd interacting with Don http:// ln.is/www.hotstar.co m/repu/icIN7 …",,@laluprasadrjd,#ArnabIsBack #republictv,"860776315447906304",https://twitter.com/youth4bjp/status/860776315447906304
,2017-05-06 14:10,1,3,"आ गया अरनब गोस्वामी का चैनल रिपब्लिक, लॉन्च होते ही बनाया एक नया रिकॉर्ड http:// vividfoundation.org / #May6WithArnab #ArnabGoswami #ArnabIsBack",,,#May6WithArnab #ArnabGoswami #ArnabIsBack,"860776314633977860",https://twitter.com/Skill_Training/status/860776314633977860
,2017-05-06 14:10,0,1,"Super Saturday with #republictv #ArnabGoswami #ArnabIsBack #LaluTapExposed pic.twitter.com/Ako32mjeMR",,,#republictv #ArnabGoswami #ArnabIsBack #LaluTapExposed,"860776283235532801",https://twitter.com/abhishek20/status/860776283235532801
,2017-05-06 14:09,1,2,"He is back and better than ever. With a bang! @republic #May6WithArnab #ArnabIsBack #arnabgoswami",,@republic,#May6WithArnab #ArnabIsBack #arnabgoswami,"860775898555047938",https://twitter.com/Swap_Anchor/status/860775898555047938
,2017-05-06 14:08,0,2,"Not just a grand entry, a #BIGBANG #Entry . You have proved your mettle #republictv #ArnabIsBack #arnabgoswami @republic @RealArnabG",,@republic @RealArnabG,#BIGBANG #Entry #republictv #ArnabIsBack #arnabgoswami,"860775679893397504",https://twitter.com/deepak_dass/status/860775679893397504
